form	lemma	POS	morph
sordidi	sordidus	ADJqua	Case=Nom|Numb=Plur|Gend=Masc|Deg=Pos
et	et2	CONcoo	MORPH=empty
per	per	PRE	MORPH=empty
gratuitum	gratuitus	ADJqua	Case=Acc|Numb=Sing|Gend=MascNeut|Deg=Pos
usum	usus	NOMcom	Case=Acc|Numb=Sing
contumeliosi	contumeliosus	ADJqua	Case=Nom|Numb=Plur|Gend=Masc|Deg=Pos
amatores	amator	NOMcom	Case=Nom|Numb=Plur
viderentur	uideo	VER	Numb=Plur|Mood=Sub|Tense=Impa|Voice=Pass|Person=3
si	si2	CONsub	MORPH=empty
nihil	nihil	PROind	Case=Ind
feminis	femina	NOMcom	Case=Abl|Numb=Plur
in	in	PRE	MORPH=empty
connubium	connubium	NOMcom	Case=Acc|Numb=Sing
allectis	allecto	VER	Case=Dat|Numb=Plur|Gend=Com|Mood=Par|Tense=Perf|Voice=Pass
contulissent	confero	VER	Numb=Plur|Mood=Sub|Tense=Pqp|Voice=Act|Person=3
Sed	sed	CONcoo	MORPH=empty
haec	hic1	PROdem	Case=Acc|Numb=Plur|Gend=Neut
non	non	ADVneg	MORPH=empty
capit	capio2	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3
aestimare	aestimo	VER	Mood=Inf|Tense=Pres|Voice=Act
Nihil	nihil	PROind	Case=Ind
plus	multus	ADJqua	Case=Acc|Deg=Comp
desiderare	desidero	VER	Mood=Inf|Tense=Pres|Voice=Act
poterant	possum1	VER	Numb=Plur|Mood=Ind|Tense=Impa|Voice=Act|Person=3
quae	qui1	PROrel	Case=Nom|Numb=Plur|Gend=Neut
angelos	angelus	NOMcom	Case=Acc|Numb=Plur
possidebant	possideo	VER	Numb=Plur|Mood=Ind|Tense=Impa|Voice=Act|Person=3
magno	magnus	ADJqua	Case=Abl|Numb=Sing|Gend=MascNeut|Deg=Pos
scilicet	scilicet	ADV	Deg=Pos
nupserant	nubo	VER	Numb=Plur|Mood=Ind|Tense=Pqp|Voice=Act|Person=3
Enimvero	enimuero	ADV	Deg=Pos
qui	qui1	PROrel	Case=Nom|Numb=Plur|Gend=Masc
utique	utique	ADV	Deg=Pos
interdum	interdum	ADV	Deg=Pos
cogitabant	cogito	VER	Numb=Plur|Mood=Ind|Tense=Impa|Voice=Act|Person=3
unde	unde1	ADVrel	MORPH=empty
cecidissent	cado	VER	Numb=Plur|Mood=Sub|Tense=Pqp|Voice=Act|Person=3
et	et2	CONcoo	MORPH=empty
post	post2	PRE	MORPH=empty
libidinum	libido	NOMcom	Case=Gen|Numb=Plur
vaporata	uaporo	VER	Case=Acc|Numb=Plur|Gend=Neut
momenta	momentum	NOMcom	Case=Acc|Numb=Plur
caelum	caelum1	NOMcom	Case=Acc|Numb=Sing
suspirabant	suspiro	VER	Numb=Plur|Mood=Ind|Tense=Impa|Voice=Act|Person=3
illud	ille	PROdem	Case=Acc|Numb=Sing|Gend=Neut
ipsum	ipse	PROdem	Case=Nom|Numb=Sing|Gend=MascNeut
bonum	bonum	NOMcom	Case=Acc|Numb=Sing
feminarum	femina	NOMcom	Case=Gen|Numb=Plur
naturalis	naturalis	ADJqua	Case=Acc|Numb=Sing|Gend=Com|Deg=Pos
decoris	decus	NOMcom	Case=Gen|Numb=Sing
ut	ut1	ADVrel	MORPH=empty
causam	causa	NOMcom	Case=Acc|Numb=Sing
mali	malum1	NOMcom	Case=Gen|Numb=Sing
sic	sic	ADV	Deg=Pos
remuneraverunt	remunero	VER	Numb=Plur|Mood=Ind|Tense=Perf|Voice=Act|Person=3
ne	ne4	CONsub	MORPH=empty
eis	is	PROdem	Case=Dat|Numb=Plur|Gend=Com
profuisset	prosum1	VER	Numb=Sing|Mood=Sub|Tense=Pqp|Voice=Act|Person=3
felicitas	felicitas	NOMcom	Case=Nom|Numb=Sing
sua	suus	PROpos.ref	Case=Nom|Numb=Sing|Gend=Fem
sed	sed	CONcoo	MORPH=empty
ut	ut4	CONsub	MORPH=empty
devectae	deueho	VER	Numb=Plur|Gend=Fem|Mood=Par|Tense=Perf|Voice=Pass
de	de	PRE	MORPH=empty
simplicitate	simplicitas	NOMcom	Case=Abl|Numb=Sing
et	et2	CONcoo	MORPH=empty
sinceritate	sinceritas	NOMcom	Case=Abl|Numb=Sing
una	una	ADV	Case=Abl|Numb=Sing|Gend=Fem|Deg=Pos
cum	cum2	PRE	MORPH=empty
ipsis	ipse	PROdem	Case=Dat|Numb=Plur|Gend=Com
in	in	PRE	MORPH=empty
offensam	offensa	NOMcom	Case=Acc|Numb=Sing
dei	deus	NOMcom	Case=Gen|Numb=Sing
pervenirent	peruenio	VER	Numb=Plur|Mood=Sub|Tense=Impa|Voice=Act|Person=3
Certi	certus	ADJqua	Case=Nom|Numb=Plur|Gend=Masc
erant	sum1	VER	Numb=Plur|Mood=Ind|Tense=Impa|Voice=Act|Person=3
omnem	omnis	PROind	Case=Acc|Numb=Sing|Gend=MascFem
et	et2	CONcoo	MORPH=empty
gloriam	gloria	NOMcom	Case=Acc|Numb=Sing
et	et2	CONcoo	MORPH=empty
ambitionem	ambitio	NOMcom	Case=Acc|Numb=Sing
et	et2	CONcoo	MORPH=empty
affectionem	affectio	NOMcom	Case=Acc|Numb=Sing
per	per	PRE	MORPH=empty
carnem	caro1	NOMcom	Case=Acc|Numb=Sing
placendi	placeo	VER	Case=Gen|Numb=Sing|Gend=Masc|Mood=Ger|Voice=Act
deo	deus	NOMcom	Case=Dat|Numb=Sing
displicere	displiceo	VER	Mood=Inf|Tense=Pres|Voice=Act
Hi	hic1	PROdem	Case=Nom|Numb=Plur|Gend=Masc
sunt	sum1	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3
nempe	nempe	ADV	Deg=Pos
angeli	angelus	NOMcom	Case=Nom|Numb=Plur
quos	qui1	PROrel	Case=Acc|Numb=Plur|Gend=Masc
iudicaturi	iudico	VER	Case=Nom|Numb=Plur|Gend=Masc|Mood=Par|Tense=Fut|Voice=Act
sumus	sum1	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=1
hi	hic1	PROdem	Case=Nom|Numb=Plur|Gend=Masc
sunt	sum1	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3
angeli	angelus	NOMcom	Case=Nom|Numb=Plur
quibus	qui1	PROrel	Case=Dat|Numb=Plur|Gend=Com
in	in	PRE	MORPH=empty
lavacro	lauacrum	NOMcom	Case=Abl|Numb=Sing
renuntiamus	renuntio	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=1
haec	hic1	PROdem	Case=Nom|Numb=Plur|Gend=Neut
sunt	sum1	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3
utique	utique	ADV	Deg=Pos
per	per	PRE	MORPH=empty
quae	qui1	PROrel	Case=Acc|Numb=Plur|Gend=Neut
ab	ab	PRE	MORPH=empty
homine	homo	NOMcom	Case=Abl|Numb=Sing
iudicari	iudico	VER	Mood=Inf|Tense=Pres|Voice=Pass
meruerunt	mereo	VER	Numb=Plur|Mood=Ind|Tense=Perf|Voice=Act|Person=3
Quid	quis1	PROint	Case=Acc|Numb=Sing|Gend=Neut
ergo	ergo2	CONcoo	MORPH=empty
faciunt	facio	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3
apud	apud	PRE	MORPH=empty
iudices	iudex	NOMcom	Case=Acc|Numb=Plur
suos	sui2	PROpos.ref	Case=Acc|Numb=Plur|Gend=Masc
res	res	NOMcom	Case=Acc|Numb=Plur
eorum	is	PROdem	Case=Gen|Numb=Plur|Gend=MascNeut
quod	quod1	PROrel	Case=Nom|Numb=Sing
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3
commercium	commercium	NOMcom	Case=Nom|Numb=Sing
damnaturis	damno	VER	Case=Dat|Numb=Plur|Gend=Com|Mood=Par|Tense=Fut|Voice=Act
cum	cum3	CONsub	MORPH=empty
damnandis	damno	VER	Case=Abl|Numb=Plur|Gend=Com|Mood=Adj|Voice=Pass
opinor	opinor	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Dep|Person=1
quod	quod2	CONsub	MORPH=empty
Christo	Christus	NOMpro	Case=Dat|Numb=Sing
et	et2	CONcoo	MORPH=empty
Beliae	Belia	NOMpro	Case=Dat|Numb=Sing
Qua	qui1	PROrel	Case=Abl|Numb=Sing|Gend=Fem
constantia	constantia	NOMcom	Case=Abl|Numb=Sing
tribunal	tribunal	NOMcom	Case=Acc|Numb=Sing
illud	ille	PROdem	Case=Acc|Numb=Sing|Gend=Neut
ascendimus	ascendo	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=1
decreturi	decerno	VER	Case=Nom|Numb=Plur|Gend=Masc|Mood=Par|Tense=Fut|Voice=Act
adversus	aduersus3	PRE	MORPH=empty
eos	is	PROdem	Case=Acc|Numb=Plur|Gend=Masc
quorum	qui1	PROrel	Case=Gen|Numb=Plur|Gend=MascNeut
munera	munus	NOMcom	Case=Acc|Numb=Plur
appetimus	appeto	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=1
Nam	nam	CONcoo	MORPH=empty
et	et1	ADV	MORPH=empty
vobis	uos	PROper	Case=Dat|Numb=Plur
eadem	idem	PROdem	Case=Nom|Numb=Plur|Gend=Fem
tunc	tunc	ADV	Deg=Pos
substantia	substantia	NOMcom	Case=Nom|Numb=Sing
angelica	angelicus	ADJqua	Case=Nom|Numb=Sing|Deg=Pos
repromissa	repromitto	VER	Numb=Sing|Gend=Fem|Mood=Par|Tense=Perf|Voice=Pass
idem	idem	PROdem	Case=Nom|Numb=Sing|Gend=MascNeut
sexus	sexus	NOMcom	Case=Nom|Numb=Sing
qui	qui1	PROrel	Case=Nom|Numb=Sing|Gend=Masc
et	et2	CONcoo	MORPH=empty
viris	uir	NOMcom	Case=Dat|Numb=Plur
eandem	idem	PROdem	Case=Acc|Numb=Sing|Gend=Fem
indicandi	indico1	VER	Case=Gen|Numb=Sing|Mood=Ger|Voice=Act
dignationem	dignatio	NOMcom	Case=Acc|Numb=Sing
pollicetur	polliceor	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Dep|Person=3
Nisi	nisi	CONsub	MORPH=empty
ergo	ergo2	CONcoo	MORPH=empty
hic	hic2	ADV	Deg=Pos
iam	iam	ADV	Deg=Pos
praeiudicaverimus	praeiudico	VER	Numb=Plur|Mood=Ind|Tense=FutAnt|Voice=Act|Person=1
res	res	NOMcom	Case=Acc|Numb=Plur
eorum	is	PROdem	Case=Gen|Numb=Plur|Gend=MascNeut
praedamnando	praedamno	VER	Case=Abl|Numb=Sing|Mood=Ger|Voice=Dep
quas	qui1	PROrel	Case=Acc|Numb=Plur|Gend=Fem
in	in	PRE	MORPH=empty
illis	ille	PROdem	Case=Abl|Numb=Plur|Gend=Com
damnaturi	damno	VER	Case=Nom|Numb=Plur|Gend=Masc|Mood=Par|Tense=Fut|Voice=Act
sumus	sum1	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=1
illi	ille	PROdem	Case=Nom|Numb=Plur|Gend=Masc
potius	potius	ADV	Deg=Comp
nos	nos	PROper	Case=Acc|Numb=Plur
iudicabunt	iudico	VER	Numb=Plur|Mood=Ind|Tense=Fut|Voice=Act|Person=3
atque	atque1	CONcoo	MORPH=empty
damnabunt	damno	VER	Numb=Plur|Mood=Ind|Tense=Fut|Voice=Act|Person=3
Scio	scio	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=1
scripturam	scriptura	NOMcom	Case=Acc|Numb=Sing
Enoch	Henoch	NOMpro	Case=Ind
quae	qui1	PROrel	Case=Nom|Numb=Sing|Gend=Fem
hunc	hic1	PROdem	Case=Acc|Numb=Sing|Gend=Masc
ordinem	ordo	NOMcom	Case=Acc|Numb=Sing
angelis	angelus	NOMcom	Case=Dat|Numb=Plur
dedit	do	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3
non	non	ADVneg	MORPH=empty
recipi	recipio	VER	Mood=Inf|Tense=Pres|Voice=Pass
a	ab	PRE	MORPH=empty
quibusdam	quidam	PROind	Case=Abl|Numb=Plur|Gend=Com
quia	quia	CONsub	MORPH=empty
nec	nec2	CONcoo	MORPH=empty
in	in	PRE	MORPH=empty
armarium	armarium	NOMcom	Case=Acc|Numb=Sing
Iudaicum	Iudaicus	ADJqua	Case=Acc|Numb=Sing|Gend=MascNeut|Deg=Pos
admittitur	admitto	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Pass|Person=3
Opinor	opinor	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Dep|Person=1
non	non	ADVneg	MORPH=empty
putaverunt	puto	VER	Numb=Plur|Mood=Ind|Tense=Perf|Voice=Act|Person=3
illam	ille	PROdem	Case=Acc|Numb=Sing|Gend=Fem
ante	ante2	PRE	MORPH=empty
cataclysmum	catachysmus	NOMcom	Case=Acc|Numb=Sing
editam	edo1	VER	Case=Acc|Numb=Sing|Gend=Fem|Mood=Par|Tense=Perf|Voice=Pass
post	post2	PRE	MORPH=empty
eum	is	PROdem	Case=Acc|Numb=Sing|Gend=Masc
casum	casus	NOMcom	Case=Acc|Numb=Sing
orbis	orbis	NOMcom	Case=Gen|Numb=Sing
omnium	omnis	PROind	Case=Gen|Numb=Plur|Gend=Com
rerum	res	NOMcom	Case=Gen|Numb=Plur
abolitorem	abolitor	NOMcom	Case=Acc|Numb=Sing
salvam	saluus	ADJqua	Case=Acc|Numb=Sing|Gend=Fem|Deg=Pos
esse	sum1	VER	Mood=Inf|Tense=Pres|Voice=Act
potuisse	possum1	VER	Mood=Inf|Tense=Perf|Voice=Act
Si	si2	CONsub	MORPH=empty
ista	iste	PROdem	Case=Nom|Numb=Sing|Gend=Fem
ratio	ratio	NOMcom	Case=Nom|Numb=Sing
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3
recordentur	recordor	VER	Numb=Plur|Mood=Sub|Tense=Pres|Voice=Dep|Person=3
pronepotem	pronepos	NOMcom	Case=Acc|Numb=Sing
ipsius	ipse	PROdem	Case=Gen|Numb=Sing|Gend=Com
Enoch	Henoch	NOMpro	Case=Ind
fuisse	sum1	VER	Mood=Inf|Tense=Perf|Voice=Act
superstitem	superstes	ADJqua	Case=Acc|Numb=Sing|Gend=MascFem|Deg=Pos
cataclysmi	catachysmis	NOMcom	Case=Gen|Numb=Sing
Noë	Noe	NOMpro	Case=Ind
qui	qui1	PROrel	Case=Nom|Numb=Sing|Gend=Masc
utique	utique	ADV	Deg=Pos
domestico	domesticus2	ADJqua	Case=Abl|Numb=Sing|Gend=MascNeut|Deg=Pos
nomine	nomen	NOMcom	Case=Abl|Numb=Sing
et	et2	CONcoo	MORPH=empty
haereditaria	haereditarius	ADJqua	Case=Abl|Numb=Sing|Gend=Fem|Deg=Pos
traditione	traditio	NOMcom	Case=Abl|Numb=Sing
audierat	audio	VER	Numb=Sing|Mood=Ind|Tense=Pqp|Voice=Act|Person=3
et	et2	CONcoo	MORPH=empty
meminerat	memini	VER	Numb=Sing|Mood=Ind|Tense=Pqp|Voice=Act|Person=3
de	de	PRE	MORPH=empty
proavi	proauus	NOMcom	Case=Gen|Numb=Sing
sui	suus	PROpos.ref	Case=Gen|Numb=Sing|Gend=MascNeut
penes	penes	PRE	MORPH=empty
deum	deus	NOMcom	Case=Acc|Numb=Sing
gratia	gratia	NOMcom	Case=Abl|Numb=Sing
et	et2	CONcoo	MORPH=empty
de	de	PRE	MORPH=empty
omnibus	omnis	PROind	Case=Abl|Numb=Plur|Gend=Com
praedicatis	praedico1	VER	Case=Abl|Numb=Plur|Gend=Com|Mood=Par|Tense=Perf|Voice=Pass
eius	is	PROdem	Case=Gen|Numb=Sing|Gend=Com
cum	cum3	CONsub	MORPH=empty
Enoch	Henoch	NOMpro	Case=Ind|Gend=MascNeut
filio	filius	NOMcom	Case=Dat|Numb=Sing
suo	suus	PROpos.ref	Case=Abl|Numb=Sing|Gend=MascNeut
Matusalae	Matusala	NOMpro	Case=Gen|Numb=Sing
nihil	nihil	PROind	Case=Ind
aliud	alius	PROind	Case=Acc|Numb=Sing|Gend=Neut
mandaverit	mando2	VER	Numb=Sing|Mood=Sub|Tense=Perf|Voice=Act|Person=3
quam	quam1	ADVrel	MORPH=empty
ut	ut4	CONsub	MORPH=empty
notitiam	notitia	NOMcom	Case=Acc|Numb=Sing
eorum	is	PROdem	Case=Gen|Numb=Plur|Gend=MascNeut
posteris	posteri	NOMcom	Case=Dat|Numb=Plur
suis	suus	PROpos.ref	Case=Dat|Numb=Plur|Gend=Com
traderet	trado	VER	Numb=Sing|Mood=Sub|Tense=Impa|Voice=Act|Person=3
Igitur	igitur	CONcoo	MORPH=empty
sine	sine	PRE	MORPH=empty
dubio	dubium	NOMcom	Case=Abl|Numb=Sing
potuit	possum1	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3
Noë	Noe	NOMpro	MORPH=empty
in	in	PRE	MORPH=empty
praedicationis	praedicatio	NOMcom	Case=Gen|Numb=Sing
delegatione	delegatio	NOMcom	Case=Abl|Numb=Sing
successisse	succedo1	VER	Mood=Inf|Tense=Perf|Voice=Act
vel	uel2	CONcoo	MORPH=empty
quia	quia	CONsub	MORPH=empty
et	et2	CONcoo	MORPH=empty
alias	alias	ADV	Case=Acc
non	non	ADVneg	MORPH=empty
tacuisset	taceo	VER	Numb=Sing|Mood=Sub|Tense=Pqp|Voice=Act|Person=3
tam	tam	ADV	Deg=Pos
de	de	PRE	MORPH=empty
dei	deus	NOMcom	Case=Gen|Numb=Sing
conservatoris	conseruator	NOMcom	Case=Gen|Numb=Sing
sui	suus	PROpos.ref	Case=Gen|Numb=Sing|Gend=MascNeut
dispositione	dispositio	NOMcom	Case=Abl|Numb=Sing
quam	quam1	ADVrel	MORPH=empty
de	de	PRE	MORPH=empty
ipsa	ipse	PROdem	Case=Abl|Numb=Sing|Gend=Fem
domus	domus	NOMcom	Case=Gen|Numb=Sing
suae	suus	PROpos.ref	Case=Gen|Numb=Sing|Gend=Fem
gloria	gloria	NOMcom	Case=Abl|Numb=Sing
Hoc	hic1	PROdem	Case=Abl|Numb=Sing|Gend=Neut
si	si2	CONsub	MORPH=empty
non	non	ADVneg	MORPH=empty
tam	tam	ADV	Deg=Pos
expedite	expedite	ADV	Deg=Pos
haberet	habeo	VER	Numb=Sing|Mood=Sub|Tense=Impa|Voice=Act|Person=3
illud	ille	PROdem	Case=Acc|Numb=Sing|Gend=Neut
quoque	quoque	ADV	Deg=Pos
assertionem	assertio	NOMcom	Case=Acc|Numb=Sing
scripturae	scriptura	NOMcom	Case=Gen|Numb=Sing
illius	ille	PROdem	Case=Gen|Numb=Sing|Gend=Com
tueretur	tueor	VER	Numb=Sing|Mood=Sub|Tense=Impa|Voice=Dep|Person=3
Proinde	proinde	ADV	Deg=Pos
potuit	possum1	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3
abolefactam	abolefacio	VER	Case=Acc|Numb=Sing|Gend=Fem|Mood=Par|Tense=Perf|Voice=Pass
eam	is	PROdem	Case=Acc|Numb=Sing|Gend=Fem
violentia	uiolentia	NOMcom	Case=Abl|Numb=Sing
cataclysmi	catachysmus	NOMcom	Case=Gen|Numb=Sing
in	in	PRE	MORPH=empty
spiritu	spiritus	NOMcom	Case=Abl|Numb=Sing
rursus	rursus	ADV	Deg=Pos
reformare	reformo	VER	Mood=Inf|Tense=Pres|Voice=Act
quemadmodum	quemadmodum1	ADVrel	MORPH=empty
et	et2	CONcoo	Deg=Pos
Hierosolymis	Ierusalem	NOMpro	Case=Abl|Numb=Plur
Babylonia	Babylonia	ADJqua	Case=Abl|Numb=Sing|Gend=Fem|Deg=Pos
expugnatione	expugnatio	NOMcom	Case=Abl|Numb=Sing
deletis	deleo	VER	Case=Abl|Numb=Plur|Gend=Com|Mood=Par|Tense=Perf|Voice=Pass
omne	omnis	PROind	Case=Nom|Numb=Sing|Gend=Neut
instrumentum	instrumentum	NOMcom	Case=Nom|Numb=Sing
Iudaicae	Iudaicus	ADJqua	Case=Gen|Numb=Sing|Gend=Fem|Deg=Pos
litteraturae	litteratura	NOMcom	Case=Gen|Numb=Sing
per	per	PRE	MORPH=empty
Esdram	esdrum	NOMcom	Case=Acc|Numb=Sing
constat	consto	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3
restauratum	restauro	VER	Case=Nom|Numb=Sing|Gend=Neut|Mood=SupU|Voice=Act
Sed	sed	CONcoo	MORPH=empty
cum	cum3	CONsub	MORPH=empty
Enoch	Enoch	NOMpro	Case=Ind
eadem	idem	PROdem	Case=Nom|Numb=Sing|Gend=Fem
scriptura	scriptura	NOMcom	Case=Nom|Numb=Sing
etiam	etiam	ADV	Deg=Pos
de	de	PRE	MORPH=empty
domino	dominus	NOMcom	Case=Abl|Numb=Sing
praedicarit	praedico1	VER	Numb=Sing|Mood=Sub|Tense=Perf|Voice=Act|Person=3
a	ab	PRE	MORPH=empty
nobis	nos	PROper	Case=Abl|Numb=Plur
quidem	quidem	ADV	Deg=Pos
nihil	nihil	PROind	Case=Ind
omnino	omnino	ADV	Deg=Pos
reiciendum	reicio	VER	Case=Nom|Numb=Sing|Gend=Neut|Mood=Adj|Voice=Pass
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3
quod	qui1	PROrel	Case=Nom|Numb=Sing|Gend=Neut
pertineat	pertineo	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3
ad	ad2	PRE	MORPH=empty
nos	nos	PROper	Case=Acc|Numb=Plur
Et	et2	CONcoo	MORPH=empty
legimus	lego2	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=1
omnem	omnis	PROind	Case=Acc|Numb=Sing|Gend=MascFem
scripturam	scriptura	NOMcom	Case=Acc|Numb=Sing
aedificationi	aedificatio	NOMcom	Case=Dat|Numb=Sing
habilem	habilis	ADJqua	Case=Acc|Numb=Sing|Gend=MascFem|Deg=Pos
divinitus	diuinitus	ADV	Deg=Pos
inspirari	inspiro	VER	Mood=Inf|Tense=Pres|Voice=Pass
A	ab	PRE	MORPH=empty
Iudaeis	Iudaei	NOMpro	Case=Abl|Numb=Plur
potest	possum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3
iam	iam	ADV	Deg=Pos
videri	uideo	VER	Mood=Inf|Tense=Pres|Voice=Pass
propterea	propterea	ADV	Deg=Pos
reiecta	reicio	VER	Case=Acc|Numb=Plur|Gend=Neut|Mood=Par|Tense=Perf|Voice=Pass
sicut	sicut1	ADVrel	MORPH=empty
et	et2	CONcoo	Deg=Pos
cetera	ceterus	NOMcom	Case=Nom|Numb=Plur
fere	fere	ADV	Deg=Pos
quae	qui1	PROrel	Case=Nom|Numb=Plur|Gend=Neut
Christum	Christus	NOMpro	Case=Acc|Numb=Sing
sonant	sono1	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3
Nec	nec2	CONcoo	MORPH=empty
utique	utique	ADV	Deg=Pos
mirum	mirus	ADJqua	Case=Nom|Numb=Sing|Gend=Neut|Deg=Pos
hoc	hic1	PROdem	Case=Acc|Numb=Sing|Gend=Neut
si	si2	CONsub	MORPH=empty
scripturas	scriptura	NOMcom	Case=Acc|Numb=Plur
aliquas	aliquis	PROind	Case=Acc|Numb=Plur|Gend=Fem
non	non	ADVneg	MORPH=empty
receperunt	recipio	VER	Numb=Plur|Mood=Ind|Tense=Perf|Voice=Act|Person=3
de	de	PRE	MORPH=empty
eo	is	PROdem	Case=Abl|Numb=Sing|Gend=MascNeut
locutas	loquor	VER	Case=Acc|Numb=Plur|Gend=Fem|Mood=Par|Tense=Perf|Voice=Dep
quem	qui1	PROrel	Case=Acc|Numb=Sing|Gend=Masc
et	et2	CONcoo	Deg=Pos
ipsum	ipse	PROdem	Case=Acc|Numb=Sing|Gend=MascNeut
coram	coram2	PRE	MORPH=empty
loquentem	loquor	VER	Case=Acc|Numb=Sing|Gend=MascFem|Mood=Par|Tense=Pres|Voice=Dep
non	non	ADVneg	MORPH=empty
erant	sum1	VER	Numb=Plur|Mood=Ind|Tense=Impa|Voice=Act|Person=3
recepturi	recipio	VER	Case=Nom|Numb=Plur|Gend=Masc|Mood=Par|Tense=Fut|Voice=Act
Eo	eo3	PROdem	MORPH=empty
accedit	accedo1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3
quod	quod2	CONsub	Case=Nom|Numb=Sing
Enoch	Henoch	NOMpro	Case=Ind
apud	apud	PRE	MORPH=empty
Iudam	Iuda	NOMpro	Case=Acc|Numb=Sing
apostolum	apostolus	NOMcom	Case=Acc|Numb=Sing
testimonium	testimonium	NOMcom	Case=Acc|Numb=Sing
possidet	possideo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3
Nulla	nullus	PROind	Case=Nom|Numb=Sing|Gend=Fem
nunc	nunc	ADV	Deg=Pos
muliebri	muliebris	ADJqua	Case=Dat|Numb=Sing|Gend=Com|Deg=Pos
pompae	pompa	NOMcom	Case=Dat|Numb=Sing
nota	notus2	ADJqua	Case=Nom|Numb=Sing|Deg=Pos
inusta	inuro	VER	Case=Nom|Numb=Sing|Gend=Fem
sit	sum1	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3
praedamnationis	praedamnatio	NOMcom	Case=Gen|Numb=Sing
de	de	PRE	MORPH=empty
exitu	exitus	NOMcom	Case=Abl|Numb=Sing
auctorum	auctor	NOMcom	Case=Gen|Numb=Plur
Nihil	nihil	PROind	Case=Ind
angelis	angelus	NOMcom	Case=Dat|Numb=Plur
illis	ille	PROdem	Case=Dat|Numb=Plur|Gend=Com
imputetur	imputo	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Pass|Person=3
praeter	praeter2	PRE	MORPH=empty
repudium	repudium	NOMcom	Case=Acc|Numb=Sing
caeli	caelum1	NOMcom	Case=Gen|Numb=Sing
et	et2	CONcoo	MORPH=empty
matrimonium	matrimonium	NOMcom	Case=Acc|Numb=Sing
carnis	caro1	NOMcom	Case=Gen|Numb=Sing
rerum	res	NOMcom	Case=Gen|Numb=Plur
ipsarum	ipse	PROdem	Case=Gen|Numb=Plur|Gend=Fem
qualitates	qualitas	NOMcom	Case=Acc|Numb=Plur
examinemus	examino	VER	Numb=Plur|Mood=Sub|Tense=Pres|Voice=Act|Person=1
ut	ut4	CONsub	MORPH=empty
consilia	consilium	NOMcom	Case=Acc|Numb=Plur
quoque	quoque	ADV	Deg=Pos
concupiscentiae	concupiscentia	NOMcom	Case=Gen|Numb=Sing
earum	is	PROdem	Case=Gen|Numb=Plur|Gend=Fem
deprehendamus	deprehendo	VER	Numb=Plur|Mood=Sub|Tense=Pres|Voice=Act|Person=1
Habitus	habitus1	NOMcom	Case=Nom|Numb=Sing
feminae	femina	NOMcom	Case=Dat|Numb=Sing
duplicem	duplex	ADJmul	Case=Acc|Numb=Sing|Gend=MascFem|Deg=Pos
speciem	species	NOMcom	Case=Acc|Numb=Sing
circumfert	circumfero	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3
cultum	cultus1	NOMcom	Case=Acc|Numb=Sing
et	et2	CONcoo	MORPH=empty
ornatum	ornatus2	ADJqua	Case=Acc|Numb=Sing|Deg=Pos
Cultum	cultus1	NOMcom	Case=Acc|Numb=Sing
dicimus	dico2	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=1
quem	qui1	PROrel	Case=Acc|Numb=Sing|Gend=Masc
